company_name,company_tier,source_name,source_url,source_type,source_bucket,source_domain,official_domain,official_domain_confidence,source_quality_score,is_official_hint,structure_hint,discovery_method,verification_status,failure_count,last_success_at,last_active_job_count,quarantine_reason,is_quarantined
(주)퀀텀하이텍,중견/중소,(주)퀀텀하이텍 공식 채용,https://en.quantum-hitech.co.kr/contact_join,html_page,candidate,en.quantum-hitech.co.kr,quantum-hitech.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
KG이니시스,중견/중소,KG이니시스 공식 채용,https://careers.inicis.com,html_page,candidate,careers.inicis.com,inicis.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
NHN,중견/중소,NHN 공식 채용,https://careers.nhn.com,html_page,candidate,careers.nhn.com,nhn.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
광전자,중견/중소,광전자 공식 채용,http://recruit.auk.co.kr,html_page,candidate,recruit.auk.co.kr,auk.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
넥스틴,중견/중소,넥스틴 공식 채용,https://nextinsol.com/en/9-september-2016-sept-9-2016-at-the-taiwan-exposition,html_page,candidate,nextinsol.com,nextinsol.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
데이터스트림즈,중견/중소,데이터스트림즈 공식 채용,https://datastreams.co.kr/cosmosfarm/join,html_page,candidate,datastreams.co.kr,datastreams.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
두루이디에스 주식회사,중견/중소,두루이디에스 주식회사 공식 채용,https://www.doorooeds.com/hiring,html_page,candidate,www.doorooeds.com,doorooeds.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
드림시큐리티,중견/중소,드림시큐리티 공식 채용,https://www.dreamsecurity.com/service/hr,html_page,candidate,www.dreamsecurity.com,dreamsecurity.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
디엘정보기술,중견/중소,디엘정보기술 공식 채용,https://dlit.co.kr/apply/write.php,html_page,candidate,dlit.co.kr,dlit.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
디지틀조선,중견/중소,디지틀조선 공식 채용,https://www.chosun.com/national/court_law/2026/04/08/7A6IME6ZUJF4RFGPZLSYH4HR6A,html_page,candidate,www.chosun.com,chosun.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
